NAME,TYPE,LOCATION,TAG,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,LAT,LON
명문헬스골프,헬스/휘트니스,서울특별시 동작구 상도동 상도로,스트레스 해소; 감정 자극,,,,,,,,,,,37.5030223,126.9360156
방학태권도,지역실내체육관,서울특별시 도봉구 방학동 방학로,에너지 회복; 스트레스 해소,,,,,,,,,,,,
카리브헬스휘트니스,헬스/휘트니스,서울특별시 서초구 서초동 서초대로,스트레스 해소; 감정 자극,,,,,,,,,,,37.49381,127.0143743
더블에이치멀티짐,헬스/휘트니스,서울특별시 강남구 신사동 도산대로,스트레스 해소; 감정 자극,,,,,,,,,,,37.5225171,127.0368164
청산당구장,당구장,서울특별시 중구 광희동1가 을지로44길,스트레스 해소; 감정 자극,,,,,,,,,,,,
오케이스크린골프존,실내골프/스크린골프,서울특별시 강남구 신사동 선릉로,에너지 회복; 스트레스 해소,,,,,,,,,,,37.525515,127.0398999
사랑방당구클럽,당구장,서울특별시 강북구 수유동 노해로,스트레스 해소; 감정 자극,,,,,,,,,,,,
경희궁스포츠센터,스포츠센터,서울특별시 종로구 당주동 새문안로3길,에너지 회복; 스트레스 해소,,,,,,,,,,,37.5729873,126.9726494
맥스,당구장,서울특별시 강남구 개포동 논현로20길,스트레스 해소; 감정 자극,,,,,,,,,,,,
그랜드슬램테니스장,테니스장,서울특별시 은평구 불광동 ,에너지 회복; 스트레스 해소,,,,,,,,,,,37.6194236,126.9354046
예술당구장,당구장,서울특별시 서초구 서초동 반포대로7길,스트레스 해소; 감정 자극,,,,,,,,,,,,
렉시온당구장,당구장,서울특별시 서초구 서초동 강남대로,스트레스 해소; 감정 자극,,,,,,,,,,,37.500088,127.0262063
챔피언당구장,당구장,서울특별시 강북구 미아동 솔샘로64길,스트레스 해소; 감정 자극,,,,,,,,,,,,
제너시스21,서바이벌게임장,서울특별시 종로구 종로2가 종로,감정 자극; 스트레스 해소,,,,,,,,,,,37.5701732,126.987742
챔피언탁구장,탁구장,서울특별시 중랑구 망우동 망우로,에너지 회복; 스트레스 해소,,,,,,,,,,,37.600541,127.1053362
코셈아라,실내골프/스크린골프,서울특별시 노원구 중계동 한글비석로,에너지 회복; 스트레스 해소,,,,,,,,,,,,
대원당구장,당구장,서울특별시 금천구 시흥동 시흥대로,스트레스 해소; 감정 자극,,,,,,,,,,,37.4479738,126.9033279
임팩트스크린골프장,실내골프/스크린골프,서울특별시 종로구 숭인동 종로,에너지 회복; 스트레스 해소,,,,,,,,,,,37.5736453,127.0165769
그랜드골프,실내골프/스크린골프,서울특별시 송파구 방이동 가락로,에너지 회복; 스트레스 해소,,,,,,,,,,,,
모아당구장,당구장,서울특별시 서대문구 냉천동 통일로,스트레스 해소; 감정 자극,,,,,,,,,,,37.5665561,126.9652462
일진체육관,지역실내체육관,서울특별시 강동구 명일동 양재대로134길,에너지 회복; 스트레스 해소,,,,,,,,,,,,
컨테이너당구장,당구장,서울특별시 강서구 화곡동 공항대로46길,스트레스 해소; 감정 자극,,,,,,,,,,,,
한일탁구장,탁구장,서울특별시 구로구 개봉동 개봉로,에너지 회복; 스트레스 해소,,,,,,,,,,,37.4945424,126.8562589
제이앤시남여헬스클럽,헬스/휘트니스,서울특별시 노원구 상계동 한글비석로,스트레스 해소; 감정 자극,,,,,,,,,,,37.6604332,127.0719118
수락당구장,당구장,서울특별시 노원구 상계동 동일로,스트레스 해소; 감정 자극,,,,,,,,,,,,
삼진당구장,당구장,서울특별시 송파구 삼전동 삼학사로13길,스트레스 해소; 감정 자극,,,,,,,,,,,37.5035458,127.0941131
영광헬스클럽,헬스/휘트니스,서울특별시 은평구 녹번동 녹번로,스트레스 해소; 감정 자극,,,,,,,,,,,37.6047275,126.9282516
360휘트니스,헬스/휘트니스,서울특별시 서초구 반포동 서초중앙로,스트레스 해소; 감정 자극,,,,,,,,,,,,
두리당구장,당구장,서울특별시 중구 태평로1가 세종대로21길,스트레스 해소; 감정 자극,,,,,,,,,,,37.5676865,126.9757315
자매당구장,당구장,서울특별시 영등포구 신길동 도신로,스트레스 해소; 감정 자극,,,,,,,,,,,,
서문당구장,당구장,서울특별시 중구 태평로2가 서소문로,스트레스 해소; 감정 자극,,,,,,,,,,,37.5620526,126.9703344
홀인원스크린골프클럽,실내골프/스크린골프,서울특별시 강서구 등촌동 강서로54길,에너지 회복; 스트레스 해소,,,,,,,,,,,,
21세기당구장,당구장,서울특별시 성북구 보문동4가 보문로,스트레스 해소; 감정 자극,,,,,,,,,,,37.5866456,127.0186589
아일랜드스크린골프,실내골프/스크린골프,서울특별시 영등포구 여의도동 국회대로70길,에너지 회복; 스트레스 해소,,,,,,,,,,,37.5292969,126.9202776
경희대체육관,지역실내체육관,서울특별시 도봉구 도봉동 마들로,에너지 회복; 스트레스 해소,,,,,,,,,,,,
포인트당구장,당구장,서울특별시 마포구 합정동 양화로,스트레스 해소; 감정 자극,,,,,,,,,,,37.5482807,126.9104886
오렌지휘트니스2,헬스/휘트니스,서울특별시 관악구 봉천동 남부순환로,스트레스 해소; 감정 자극,,,,,,,,,,,37.482104,126.9491729
오메가당구장,당구장,서울특별시 양천구 신월동 월정로,스트레스 해소; 감정 자극,,,,,,,,,,,37.532924,126.8363283
엑스포당구장,당구장,서울특별시 동작구 신대방동 대림로,스트레스 해소; 감정 자극,,,,,,,,,,,,
서교휘트니스,헬스/휘트니스,서울특별시 마포구 서교동 잔다리로,스트레스 해소; 감정 자극,,,,,,,,,,,37.5569376,126.9141526
25시당구장,당구장,서울특별시 영등포구 당산동1가 영등포로,스트레스 해소; 감정 자극,,,,,,,,,,,37.5209946,126.8983668
세운당구장,당구장,서울특별시 종로구 장사동 종로26길,스트레스 해소; 감정 자극,,,,,,,,,,,37.5696118,126.9949669
비바체당구클럽,당구장,서울특별시 강남구 논현동 봉은사로,스트레스 해소; 감정 자극,,,,,,,,,,,37.5055954,127.0280206
레드타이거스포츠클럽,헬스/휘트니스,서울특별시 노원구 중계동 중계로12가길,스트레스 해소; 감정 자극,,,,,,,,,,,37.6476863,127.0823848
네오맥스휘트니스,헬스/휘트니스,서울특별시 영등포구 대림동 가마산로48길,스트레스 해소; 감정 자극,,,,,,,,,,,37.5016749,126.9015709
우정골프존,실내골프/스크린골프,서울특별시 강동구 둔촌동 풍성로,에너지 회복; 스트레스 해소,,,,,,,,,,,37.5261326,127.1465097
유원스크린골프,실내골프/스크린골프,서울특별시 금천구 가산동 가산디지털2로,에너지 회복; 스트레스 해소,,,,,,,,,,,37.4820799,126.8781353
목동종합헬스클럽,헬스/휘트니스,서울특별시 양천구 목동 안양천로,스트레스 해소; 감정 자극,,,,,,,,,,,,
세원볼링센터,볼링장,서울특별시 양천구 신정동 신월로,스트레스 해소; 감정 자극,,,,,,,,,,,37.5213479,126.8521006
피아휘트니스센터,헬스/휘트니스,서울특별시 강남구 논현동 강남대로,스트레스 해소; 감정 자극,,,,,,,,,,,37.5090782,127.0224067
퀸당구장,당구장,서울특별시 마포구 성산동 모래내로1길,스트레스 해소; 감정 자극,,,,,,,,,,,37.5650222,126.903539
노블당구장,당구장,서울특별시 서대문구 창천동 신촌로,스트레스 해소; 감정 자극,,,,,,,,,,,,
심몽당구장,당구장,서울특별시 중구 신당동 ,스트레스 해소; 감정 자극,,,,,,,,,,,37.5651969,127.01322
힐헬스,헬스/휘트니스,서울특별시 성동구 행당동 왕십리로,스트레스 해소; 감정 자극,,,,,,,,,,,37.5590431,127.0378622
하나구슬방당구장,당구장,서울특별시 관악구 봉천동 낙성대로,스트레스 해소; 감정 자극,,,,,,,,,,,,
철인헬스클럽,헬스/휘트니스,서울특별시 은평구 갈현동 통일로,스트레스 해소; 감정 자극,,,,,,,,,,,,
길현탁구장,탁구장,서울특별시 서대문구 북가좌동 응암로,에너지 회복; 스트레스 해소,,,,,,,,,,,37.5836838,126.9145097
삼호당구,당구장,서울특별시 중구 주교동 을지로33길,스트레스 해소; 감정 자극,,,,,,,,,,,37.5672119,126.9993385
다동당구장,당구장,서울특별시 중구 다동 남대문로9길,스트레스 해소; 감정 자극,,,,,,,,,,,37.566849,126.9803486
나이스탁구장,탁구장,서울특별시 마포구 성산동 성미산로,에너지 회복; 스트레스 해소,,,,,,,,,,,,
알프스당구장,당구장,서울특별시 도봉구 방학동 도당로13길,스트레스 해소; 감정 자극,,,,,,,,,,,37.6661204,127.0347163
이레휘트니스,헬스/휘트니스,서울특별시 성동구 용답동 자동차시장1길,스트레스 해소; 감정 자극,,,,,,,,,,,37.5609606,127.0609086
홀인원,실내골프/스크린골프,서울특별시 중구 신당동 다산로,에너지 회복; 스트레스 해소,,,,,,,,,,,37.5674901,127.0161009
세방사우나헬스클럽,헬스/휘트니스,서울특별시 중랑구 면목동 면목로37길,스트레스 해소; 감정 자극,,,,,,,,,,,,
뉴욕헬스클럽,헬스/휘트니스,서울특별시 양천구 신정동 신목로2길,스트레스 해소; 감정 자극,,,,,,,,,,,,
상아당구장,당구장,서울특별시 용산구 갈월동 한강대로81길,스트레스 해소; 감정 자극,,,,,,,,,,,37.5427303,126.971613
용인대풍진태권도장,지역실내체육관,서울특별시 강동구 천호동 천중로17길,에너지 회복; 스트레스 해소,,,,,,,,,,,37.5464442,127.1317065
라스베가스당구장,당구장,서울특별시 노원구 상계동 노해로,스트레스 해소; 감정 자극,,,,,,,,,,,,
오알비스크린골프,실내골프/스크린골프,서울특별시 강서구 등촌동 화곡로61길,에너지 회복; 스트레스 해소,,,,,,,,,,,,
후원에스지스크린골프장,실내골프/스크린골프,서울특별시 관악구 신림동 남부순환로,에너지 회복; 스트레스 해소,,,,,,,,,,,37.4842956,126.9298124
잠원스포츠파크,지역실내체육관,서울특별시 서초구 잠원동 신반포로23길,에너지 회복; 스트레스 해소,,,,,,,,,,,,
초이스골프클럽,실내골프/스크린골프,서울특별시 서초구 서초동 서운로,에너지 회복; 스트레스 해소,,,,,,,,,,,,
제일메가스포휘트니스,헬스/휘트니스,서울특별시 종로구 연건동 율곡로,스트레스 해소; 감정 자극,,,,,,,,,,,37.575933,126.9997404
타이거골프존,실내골프/스크린골프,서울특별시 관악구 봉천동 관악로37길,에너지 회복; 스트레스 해소,,,,,,,,,,,,
메카당구장,당구장,서울특별시 송파구 방이동 오금로15길,스트레스 해소; 감정 자극,,,,,,,,,,,,
금강스크린골프,실내골프/스크린골프,서울특별시 영등포구 문래동5가 선유로,에너지 회복; 스트레스 해소,,,,,,,,,,,37.5194314,126.8893618
당구치기좋은날,당구장,서울특별시 강서구 화곡동 곰달래로,스트레스 해소; 감정 자극,,,,,,,,,,,,
굿샷당구장,당구장,서울특별시 강남구 대치동 선릉로86길,스트레스 해소; 감정 자극,,,,,,,,,,,,
조이빌리아드클럽,당구장,서울특별시 강남구 역삼동 강남대로94길,스트레스 해소; 감정 자극,,,,,,,,,,,,
당구나라,당구장,서울특별시 양천구 목동 신목로,스트레스 해소; 감정 자극,,,,,,,,,,,,
올림픽당구장,당구장,서울특별시 종로구 관철동 삼일대로19길,스트레스 해소; 감정 자극,,,,,,,,,,,37.5695674,126.9866905
신한당구장,당구장,서울특별시 용산구 서계동 만리재로,스트레스 해소; 감정 자극,,,,,,,,,,,37.5541111,126.9656703
VIP당구장,당구장,서울특별시 마포구 서교동 홍익로3길,스트레스 해소; 감정 자극,,,,,,,,,,,37.5534377,126.9218889
제이앤에이치휘트니스,헬스/휘트니스,서울특별시 도봉구 쌍문동 도봉로,스트레스 해소; 감정 자극,,,,,,,,,,,,
북서울유소년스포츠클럽,지역실내체육관,서울특별시 도봉구 방학동 방학로,에너지 회복; 스트레스 해소,,,,,,,,,,,,
주공태권도,지역실내체육관,서울특별시 도봉구 창동 노해로66길,에너지 회복; 스트레스 해소,,,,,,,,,,,37.647158,127.0488629
태권도지도관,스포츠센터,서울특별시 용산구 한남동 우사단로10길,에너지 회복; 스트레스 해소,,,,,,,,,,,37.5315354,127.0019424
정무체육관,지역실내체육관,서울특별시 중랑구 상봉동 면목로91길,에너지 회복; 스트레스 해소,,,,,,,,,,,,
맥당구장,당구장,서울특별시 강남구 역삼동 봉은사로44길,스트레스 해소; 감정 자극,,,,,,,,,,,,
라온스크린골프존,실내골프/스크린골프,서울특별시 강북구 미아동 솔샘로,에너지 회복; 스트레스 해소,,,,,,,,,,,,
중앙헬스클럽,헬스/휘트니스,서울특별시 중구 중림동 청파로103길,스트레스 해소; 감정 자극,,,,,,,,,,,37.558296,126.9685612
웰리스운동센타,헬스/휘트니스,서울특별시 강남구 역삼동 언주로,스트레스 해소; 감정 자극,,,,,,,,,,,37.4963919,127.0458068
헤이당구장,당구장,서울특별시 마포구 동교동 홍익로6길,스트레스 해소; 감정 자극,,,,,,,,,,,37.5570244,126.9251895
MF짐,헬스/휘트니스,서울특별시 양천구 목동 오목로,스트레스 해소; 감정 자극,,,,,,,,,,,,
한게임당구장,당구장,서울특별시 성동구 용답동 용답중앙길,스트레스 해소; 감정 자극,,,,,,,,,,,37.5635666,127.0531542
태양당구클럽,당구장,서울특별시 마포구 합정동 양화로3길,스트레스 해소; 감정 자극,,,,,,,,,,,37.5506228,126.9113005
남경당구클럽,당구장,서울특별시 마포구 합정동 포은로2가길,스트레스 해소; 감정 자극,,,,,,,,,,,37.5511975,126.9080127
진당구장,당구장,서울특별시 강북구 번동 오패산로,스트레스 해소; 감정 자극,,,,,,,,,,,,
태광스포츠클럽,스포츠센터,서울특별시 강서구 내발산동 강서로52길,에너지 회복; 스트레스 해소,,,,,,,,,,,37.5576279,126.840941
플라밍고포켓전용,당구장,서울특별시 성동구 행당동 마조로3길,스트레스 해소; 감정 자극,,,,,,,,,,,,
햇빛당구장,당구장,서울특별시 강동구 고덕동 아리수로74길,스트레스 해소; 감정 자극,,,,,,,,,,,37.5609277,127.1622007
휘트니스파크,헬스/휘트니스,서울특별시 광진구 군자동 능동로,스트레스 해소; 감정 자극,,,,,,,,,,,37.5540997,127.0772388
웅진당구장,당구장,서울특별시 성동구 성수동2가 연무장길,스트레스 해소; 감정 자극,,,,,,,,,,,37.5411759,127.0595267
드림골프,실내골프/스크린골프,서울특별시 노원구 중계동 중계로14나길,에너지 회복; 스트레스 해소,,,,,,,,,,,,
굿모닝헬스타운,헬스/휘트니스,서울특별시 노원구 중계동 중계로12가길,스트레스 해소; 감정 자극,,,,,,,,,,,37.6476863,127.0823848
중앙헬스휘트니스,헬스/휘트니스,서울특별시 동대문구 이문동 외대역동로,스트레스 해소; 감정 자극,,,,,,,,,,,37.5985768,127.0657002
염리생활체육관,지역실내체육관,서울특별시 마포구 염리동 큰우물로,에너지 회복; 스트레스 해소,,,,,,,,,,,,
존슨휘트니스,헬스/휘트니스,서울특별시 송파구 잠실동 올림픽로,스트레스 해소; 감정 자극,,,,,,,,,,,37.5115211,127.0757714
메디헬스,헬스/휘트니스,서울특별시 서초구 양재동 남부순환로,스트레스 해소; 감정 자극,,,,,,,,,,,,
그린에이로빅,헬스/휘트니스,서울특별시 성북구 석관동 돌곶이로8바길,스트레스 해소; 감정 자극,,,,,,,,,,,37.608066,127.0639871
웰리스휘트니스,헬스/휘트니스,서울특별시 구로구 구로동 경인로,스트레스 해소; 감정 자극,,,,,,,,,,,37.5003017,126.8758793
바디아트,헬스/휘트니스,서울특별시 광진구 군자동 능동로,스트레스 해소; 감정 자극,,,,,,,,,,,37.5540997,127.0772388
익스트림피트니스,헬스/휘트니스,서울특별시 마포구 상암동 월드컵북로,스트레스 해소; 감정 자극,,,,,,,,,,,37.5825783,126.8832349
고척스카이돔,프로야구경기장,서울특별시 구로구 고척동 경인로,에너지 회복; 스트레스 해소,,,,,,,,,,,37.4975857,126.8637132
창동스포츠문화컴플렉스축구장,지역축구장,서울특별시 도봉구 창동 노해로69길,에너지 회복; 스트레스 해소,,,,,,,,,,,,
불암산종합스타디움야구장,지역야구장,서울특별시 노원구 공릉동 중계로,에너지 회복; 스트레스 해소,,,,,,,,,,,,
불암산종합스타디움축구장,지역축구장,서울특별시 노원구 공릉동 중계로,에너지 회복; 스트레스 해소,,,,,,,,,,,,
반포공설운동장체육센터,지역체육센터,서울특별시 서초구 반포동 신반포로16길,에너지 회복; 스트레스 해소,,,,,,,,,,,37.4998032,126.9967101
취강휘트니스,헬스/휘트니스,서울특별시 서초구 반포동 사평대로22길,스트레스 해소; 감정 자극,,,,,,,,,,,,
관악정,궁도장,서울특별시 관악구 신림동 약수암길,안정감; 사회적 연결,,,,,,,,,,,,
공항정,궁도장,서울특별시 강서구 화곡동 우장산로,안정감; 사회적 연결,,,,,,,,,,,,
영학정,궁도장,서울특별시 양천구 목동 안양천로,안정감; 사회적 연결,,,,,,,,,,,,
수락정,궁도장,서울특별시 노원구 상계동 덕릉로145길,안정감; 사회적 연결,,,,,,,,,,,,
살곶이정,궁도장,서울특별시 성동구 행당동 ,안정감; 사회적 연결,,,,,,,,,,,37.55783,127.03571
엠파이어휘트니스,헬스/휘트니스,서울특별시 영등포구 여의도동 국제금융로6길,스트레스 해소; 감정 자극,,,,,,,,,,,37.521872,126.9275525
궁전당구장,당구장,서울특별시 구로구 개봉동 개봉로,스트레스 해소; 감정 자극,,,,,,,,,,,37.4945424,126.8562589
나이스당구장,당구장,서울특별시 구로구 개봉동 개봉로,스트레스 해소; 감정 자극,,,,,,,,,,,37.4945424,126.8562589
와이키키휘트니스,헬스/휘트니스,서울특별시 강동구 길동 양재대로,스트레스 해소; 감정 자극,,,,,,,,,,,37.5375025,127.1398729
세명당구장,당구장,서울특별시 구로구 개봉동 개봉로20길,스트레스 해소; 감정 자극,,,,,,,,,,,37.4927802,126.8599687
체인지짐,헬스/휘트니스,서울특별시 구로구 구로동 디지털로26길,스트레스 해소; 감정 자극,,,,,,,,,,,,
궁동산체육관,지역실내체육관,서울특별시 서대문구 연희동 연희로11마길,에너지 회복; 스트레스 해소,,,,,,,,,,,37.5689167,126.9254502
에스포타,헬스/휘트니스,서울특별시 강남구 역삼동 테헤란로8길,스트레스 해소; 감정 자극,,,,,,,,,,,,
비바피트니스클럽,헬스/휘트니스,서울특별시 서대문구 북가좌동 응암로,스트레스 해소; 감정 자극,,,,,,,,,,,37.5836838,126.9145097
디바핏,헬스/휘트니스,서울특별시 강서구 가양동 강서로,스트레스 해소; 감정 자극,,,,,,,,,,,,
메트로스포츠센터,헬스/휘트니스,서울특별시 중구 무교동 무교로,스트레스 해소; 감정 자극,,,,,,,,,,,37.5674649,126.9792221
패밀리당구카페,당구장,서울특별시 금천구 시흥동 금하로,스트레스 해소; 감정 자극,,,,,,,,,,,37.4516854,126.9073247
프리스티지,헬스/휘트니스,서울특별시 강남구 삼성동 테헤란로87길,스트레스 해소; 감정 자극,,,,,,,,,,,37.5086166,127.0589795
밀레니엄짐,헬스/휘트니스,서울특별시 마포구 상암동 월드컵북로56길,스트레스 해소; 감정 자극,,,,,,,,,,,37.5815471,126.8880207
뉴올림픽헬스,헬스/휘트니스,서울특별시 송파구 방이동 백제고분로50길,스트레스 해소; 감정 자극,,,,,,,,,,,37.5134106,127.1180192
크런치짐,헬스/휘트니스,서울특별시 구로구 구로동 구로중앙로28길,스트레스 해소; 감정 자극,,,,,,,,,,,,
하나골프스쿨,실내골프/스크린골프,서울특별시 은평구 증산동 증산서길,에너지 회복; 스트레스 해소,,,,,,,,,,,37.5868262,126.9094379
로타리당구장,당구장,서울특별시 서대문구 홍제동 통일로,스트레스 해소; 감정 자극,,,,,,,,,,,37.5838023,126.9495888
월드당구클럽,당구장,서울특별시 송파구 장지동 충민로2길,스트레스 해소; 감정 자극,,,,,,,,,,,37.478047,127.1273951
비바체당구장,당구장,서울특별시 서대문구 홍제동 통일로,스트레스 해소; 감정 자극,,,,,,,,,,,37.5838023,126.9495888
스페이스본휘트니스&사우나,헬스/휘트니스,서울특별시 종로구 사직동 사직로8길,스트레스 해소; 감정 자극,,,,,,,,,,,37.574107,126.9724134
다저스당구장,당구장,서울특별시 강동구 천호동 구천면로,스트레스 해소; 감정 자극,,,,,,,,,,,37.5469479,127.1339475
주영볼링센터,볼링장,서울특별시 강서구 가양동 양천로,스트레스 해소; 감정 자극,,,,,,,,,,,37.5627471,126.8519544
주영당구클럽,당구장,서울특별시 강서구 가양동 양천로,스트레스 해소; 감정 자극,,,,,,,,,,,37.5627471,126.8519544
369당구장,당구장,서울특별시 강서구 화곡동 화곡로,스트레스 해소; 감정 자극,,,,,,,,,,,37.5414074,126.8415864
대명탁구,탁구장,서울특별시 구로구 개봉동 고척로,에너지 회복; 스트레스 해소,,,,,,,,,,,,
여름당구장,당구장,서울특별시 양천구 신월동 오목로,스트레스 해소; 감정 자극,,,,,,,,,,,,
서울숲골프존,실내골프/스크린골프,서울특별시 동작구 상도동 상도로,에너지 회복; 스트레스 해소,,,,,,,,,,,37.5030223,126.9360156
우진당구장,당구장,서울특별시 구로구 궁동 오리로,스트레스 해소; 감정 자극,,,,,,,,,,,37.5025971,126.8290634
성보당구장,당구장,서울특별시 구로구 구로동 가마산로,스트레스 해소; 감정 자극,,,,,,,,,,,37.488503,126.8810697
달인당구클럽,당구장,서울특별시 은평구 녹번동 은평로,스트레스 해소; 감정 자극,,,,,,,,,,,37.6018768,126.9301521
브라보스크린골프,실내골프/스크린골프,서울특별시 서초구 방배동 방배로,에너지 회복; 스트레스 해소,,,,,,,,,,,37.4783113,126.9997061
B앤B당구클럽,당구장,서울특별시 영등포구 신길동 여의대방로53길,스트레스 해소; 감정 자극,,,,,,,,,,,,
이태원당구장,당구장,서울특별시 용산구 이태원동 보광로59길,스트레스 해소; 감정 자극,,,,,,,,,,,,
에이스당구클럽,당구장,서울특별시 영등포구 신길동 영등포로84길,스트레스 해소; 감정 자극,,,,,,,,,,,,
캐슬당구장,당구장,서울특별시 강서구 화곡동 공항대로,스트레스 해소; 감정 자극,,,,,,,,,,,,
신목탁구,탁구장,서울특별시 양천구 목동 목동중앙로,에너지 회복; 스트레스 해소,,,,,,,,,,,37.5357127,126.8704635
정은정탁구교실,탁구장,서울특별시 양천구 신정동 신목로5길,에너지 회복; 스트레스 해소,,,,,,,,,,,,
챔프24,당구장,서울특별시 강남구 논현동 도산대로,스트레스 해소; 감정 자극,,,,,,,,,,,37.517912,127.0241023
천재당구장,당구장,서울특별시 송파구 풍납동 올림픽로47길,스트레스 해소; 감정 자극,,,,,,,,,,,37.5282469,127.1172946
스타헬스클럽,헬스/휘트니스,서울특별시 서대문구 남가좌동 증가로,스트레스 해소; 감정 자극,,,,,,,,,,,37.5758721,126.9254361
필드당구장,당구장,서울특별시 양천구 신월동 신월로15길,스트레스 해소; 감정 자극,,,,,,,,,,,,
짱당구장,당구장,서울특별시 양천구 신월동 신월로15길,스트레스 해소; 감정 자극,,,,,,,,,,,,
황금볼당구클럽,당구장,서울특별시 양천구 신정동 목동동로10길,스트레스 해소; 감정 자극,,,,,,,,,,,,
떠블당구장,당구장,서울특별시 구로구 구로동 구일로,스트레스 해소; 감정 자극,,,,,,,,,,,,
스카이골프존,실내골프/스크린골프,서울특별시 구로구 구로동 구일로,에너지 회복; 스트레스 해소,,,,,,,,,,,,
제이헬스,헬스/휘트니스,서울특별시 용산구 한남동 대사관로34길,스트레스 해소; 감정 자극,,,,,,,,,,,37.5316672,127.0057043
명품당구장,당구장,서울특별시 용산구 한남동 대사관로34길,스트레스 해소; 감정 자극,,,,,,,,,,,37.5316672,127.0057043
HU월드짐,헬스/휘트니스,서울특별시 양천구 신정동 목동동로,스트레스 해소; 감정 자극,,,,,,,,,,,,
나이스골프연습장,실내골프/스크린골프,서울특별시 송파구 송파동 송파대로38길,에너지 회복; 스트레스 해소,,,,,,,,,,,,
위너탁구클럽,탁구장,서울특별시 영등포구 신길동 여의대방로,에너지 회복; 스트레스 해소,,,,,,,,,,,,
상원스포월드,헬스/휘트니스,서울특별시 은평구 구산동 서오릉로,스트레스 해소; 감정 자극,,,,,,,,,,,37.6111902,126.916207
마운틴당구클럽,당구장,서울특별시 강서구 공항동 공항대로,스트레스 해소; 감정 자극,,,,,,,,,,,37.5598386,126.8264988
청운당구장,당구장,서울특별시 강서구 공항동 공항대로,스트레스 해소; 감정 자극,,,,,,,,,,,37.5598386,126.8264988
리스당구장,당구장,서울특별시 용산구 효창동 효창원로69길,스트레스 해소; 감정 자극,,,,,,,,,,,37.5427871,126.9603016
만리탁구클럽,탁구장,서울특별시 용산구 서계동 효창원로,에너지 회복; 스트레스 해소,,,,,,,,,,,37.5519045,126.9629738
힐링당구클럽,당구장,서울특별시 강서구 등촌동 공항대로59길,스트레스 해소; 감정 자극,,,,,,,,,,,,
더라인휘트니스,헬스/휘트니스,서울특별시 강남구 역삼동 테헤란로,스트레스 해소; 감정 자극,,,,,,,,,,,37.5034432,127.0458432
성화당구장,당구장,서울특별시 마포구 구수동 토정로,스트레스 해소; 감정 자극,,,,,,,,,,,37.5450319,126.933469
클래식스크린골프,실내골프/스크린골프,서울특별시 용산구 한남동 독서당로,에너지 회복; 스트레스 해소,,,,,,,,,,,37.5331534,127.0072808
비터스윗코리아,헬스/휘트니스,서울특별시 중구 을지로6가 장충단로,스트레스 해소; 감정 자극,,,,,,,,,,,,
OK스크린골프방,실내골프/스크린골프,서울특별시 마포구 서교동 잔다리로,에너지 회복; 스트레스 해소,,,,,,,,,,,37.5569376,126.9141526
용당구장,당구장,서울특별시 용산구 용산동2가 신흥로,스트레스 해소; 감정 자극,,,,,,,,,,,37.5444274,126.9871941
가로수당구장,당구장,서울특별시 강남구 논현동 언주로148길,스트레스 해소; 감정 자극,,,,,,,,,,,,
볼링천국보코,볼링장,서울특별시 노원구 상계동 덕릉로118길,스트레스 해소; 감정 자극,,,,,,,,,,,,
제이제이당구클럽,당구장,서울특별시 관악구 봉천동 남부순환로,스트레스 해소; 감정 자극,,,,,,,,,,,37.482104,126.9491729
밀당구장,당구장,서울특별시 관악구 신림동 난곡로10길,스트레스 해소; 감정 자극,,,,,,,,,,,,
하이클래스,당구장,서울특별시 은평구 구산동 서오릉로,스트레스 해소; 감정 자극,,,,,,,,,,,37.6111902,126.916207
나인짐휘트니스클럽,헬스/휘트니스,서울특별시 관악구 봉천동 남부순환로,스트레스 해소; 감정 자극,,,,,,,,,,,37.482104,126.9491729
챔프골프연습장,실내골프/스크린골프,서울특별시 관악구 봉천동 남부순환로,에너지 회복; 스트레스 해소,,,,,,,,,,,37.482104,126.9491729
퍼즐당구클럽,당구장,서울특별시 강동구 길동 양재대로116길,스트레스 해소; 감정 자극,,,,,,,,,,,37.5380844,127.1431788
중문휘트니스,헬스/휘트니스,서울특별시 양천구 신월동 지양로,스트레스 해소; 감정 자극,,,,,,,,,,,,
장군당구장,당구장,서울특별시 강남구 개포동 논현로8길,스트레스 해소; 감정 자극,,,,,,,,,,,,
명당구클럽,당구장,서울특별시 마포구 서교동 어울마당로,스트레스 해소; 감정 자극,,,,,,,,,,,37.555427,126.9236596
롯데스크린골프존,실내골프/스크린골프,서울특별시 강남구 대치동 도곡로,에너지 회복; 스트레스 해소,,,,,,,,,,,37.5023492,127.0715737
가이당구클럽,당구장,서울특별시 구로구 가리봉동 남부순환로107길,스트레스 해소; 감정 자극,,,,,,,,,,,37.4792897,126.8938649
수당구장,당구장,서울특별시 관악구 봉천동 봉천로,스트레스 해소; 감정 자극,,,,,,,,,,,37.4826787,126.9495443
메이저당구클럽,당구장,서울특별시 영등포구 도림동 도신로,스트레스 해소; 감정 자극,,,,,,,,,,,37.5094993,126.907095
월드컵당구클럽,당구장,서울특별시 영등포구 신길동 도림로,스트레스 해소; 감정 자극,,,,,,,,,,,,
